id,username,ip,transactionTime,startTime,endTime,authorizationID,platform,usernames,polygon
1059,John Paul Jones,192.168.1.12,08/05/2019 11:07,2019-06-26 07:15:39 UTC,2019-07-01 07:15:39 UTC,DEV-1059-2019,TheGuardian,"05644162, 50636583, 79271840, 24180809","POLYGON ((-6.8775205, 115.2807951), (-5.8775205,115.2807951),(-6.8775205, 115.7807951), (-5.8775205,115.7807951),(-6.8775205,115.2807951))"
1060,Robert Plant,192.168.1.12,14/05/2019 09:12,2019-11-28 20:54:36 UTC,2019-11-30 20:54:36 UTC,DEV-1060-2019,FinancialTimes,"46643106, 47403591, 24371432, 75209820, 89661961, 06152171","POLYGON ((45.619588, 122.838826), (46.619588,122.838826),(45.619588, 123.338826), (46.619588,123.338826),(45.619588,122.838826))"
1061,Jimmy Page,192.168.1.12,14/05/2019 11:51,2019-02-13 00:19:34 UTC,2019-02-19 00:19:34 UTC,DEV-1061-2019,MailOnline,"23199023, 53697917, 12852433, 83486896, 42747917, 37717374, 85783198","POLYGON ((9.5259166, 45.5346307), (10.5259166,45.5346307),(9.5259166, 46.0346307), (10.5259166,46.0346307),(9.5259166,45.5346307))"
1062,Jimmy Page,192.168.1.12,17/05/2019 15:39,2019-12-04 16:38:02 UTC,2019-12-09 16:38:02 UTC,DEV-1062-2019,TheGuardian,"15505738, 22689600, 53230362, 97245230, 98848430, 40328461, 54372852","POLYGON ((41.095685, 121.1268459), (42.095685,121.1268459),(41.095685, 121.6268459), (42.095685,121.6268459),(41.095685,121.1268459))"
1063,Jimmy Page,192.168.1.12,22/05/2019 11:25,2019-05-22 21:19:39 UTC,2019-05-25 21:19:39 UTC,DEV-1063-2019,MailOnline,"71126184, 23002577, 25311775, 39774601, 47647665","POLYGON ((6.30435, -70.202659), (7.30435,-70.202659),(6.30435, -69.702659), (7.30435,-69.702659),(6.30435,-70.202659))"
1064,Jimmy Page,192.168.1.12,23/05/2019 08:05,2019-08-31 03:32:09 UTC,2019-09-02 03:32:09 UTC,DEV-1064-2019,DailyExpress,"46205219, 67038890, 28913342, 82956352, 05375163, 79754845, 18140400, 84031743, 52756380, 12305993","POLYGON ((59.6048642, 16.5096453), (60.6048642,16.5096453),(59.6048642, 17.0096453), (60.6048642,17.0096453),(59.6048642,16.5096453))"
1065,John Paul Jones,192.168.1.12,23/05/2019 12:44,2019-04-23 14:45:21 UTC,2019-04-25 14:45:21 UTC,DEV-1065-2019,DailyExpress,"25613560, 67395393","POLYGON ((26.90846, 102.930164), (27.90846,102.930164),(26.90846, 103.430164), (27.90846,103.430164),(26.90846,102.930164))"
1066,John Bonham,192.168.1.12,24/05/2019 11:18,2019-05-29 03:16:07 UTC,2019-06-04 03:16:07 UTC,DEV-1066-2019,WashingtonPost,"50070028, 18746065, 14599221, 06573662","POLYGON ((55.8210459, 38.0849522), (56.8210459,38.0849522),(55.8210459, 38.5849522), (56.8210459,38.5849522),(55.8210459,38.0849522))"
1067,John Paul Jones,192.168.1.47,27/05/2019 14:54,2019-09-02 14:40:48 UTC,2019-09-07 14:40:48 UTC,DEV-1067-2019,TheTimes,"80118827, 38601806, 54364768, 77074382, 93716526, 54876400, 81370892","POLYGON ((-7.9110809, 111.4253892), (-6.9110809,111.4253892),(-7.9110809, 111.9253892), (-6.9110809,111.9253892),(-7.9110809,111.4253892))"
1068,John Paul Jones,192.168.1.12,28/05/2019 12:34,2019-07-13 00:33:51 UTC,2019-07-17 00:33:51 UTC,DEV-1068-2019,MailOnline,"82766890, 11170570, 91972042","POLYGON ((27.272726, 98.875784), (28.272726,98.875784),(27.272726, 99.375784), (28.272726,99.375784),(27.272726,98.875784))"
1069,Jimmy Page,192.168.1.12,04/06/2019 12:58,2019-10-03 01:54:01 UTC,2019-10-08 01:54:01 UTC,DEV-1069-2019,WashingtonPost,"55697226, 74256454, 78299105, 50840205","POLYGON ((43.3211671, 45.9920397), (44.3211671,45.9920397),(43.3211671, 46.4920397), (44.3211671,46.4920397),(43.3211671,45.9920397))"
1070,Jimmy Page,192.168.1.12,06/06/2019 08:20,2019-09-04 07:25:17 UTC,2019-09-08 07:25:17 UTC,DEV-1070-2019,TheTimes,"89148880, 39789455, 92404063","POLYGON ((39.856276, -8.78126), (40.856276,-8.78126),(39.856276, -8.28126), (40.856276,-8.28126),(39.856276,-8.78126))"
1071,John Paul Jones,192.168.1.55,07/06/2019 12:01,2019-09-20 17:28:22 UTC,2019-09-25 17:28:22 UTC,DEV-1071-2019,TheSun,"01964879, 84727470, 28758338","POLYGON ((-5.8508719, 13.4627375), (-4.8508719,13.4627375),(-5.8508719, 13.9627375), (-4.8508719,13.9627375),(-5.8508719,13.4627375))"
1072,Jimmy Page,192.168.1.12,07/06/2019 12:22,2019-03-05 22:15:09 UTC,2019-03-10 22:15:09 UTC,DEV-1072-2019,NewYorkTimes,"65330719, 86646427, 28490780","POLYGON ((43.3250688, 132.3546464), (44.3250688,132.3546464),(43.3250688, 132.8546464), (44.3250688,132.8546464),(43.3250688,132.3546464))"
1073,Robert Plant,192.168.1.66,10/06/2019 11:08,2019-03-01 08:21:43 UTC,2019-03-03 08:21:43 UTC,DEV-1073-2019,DailyExpress,"84556819, 28120509, 91020115, 36741835, 68029409, 31022121, 93578073, 06301387, 11184640, 11367186, 53954850","POLYGON ((-1.8703308, 116.3013267), (-0.8703308,116.3013267),(-1.8703308, 116.8013267), (-0.8703308,116.8013267),(-1.8703308,116.3013267))"
1074,John Paul Jones,192.168.1.12,10/06/2019 11:51,2019-03-19 16:25:31 UTC,2019-03-24 16:25:31 UTC,DEV-1074-2019,FinancialTimes,"27240813, 51694783, 53415075, 85315103, 16640923, 76936580, 60118781, 66168061","POLYGON ((15.0541658, -91.229784), (16.0541658,-91.229784),(15.0541658, -90.729784), (16.0541658,-90.729784),(15.0541658,-91.229784))"
1075,Jimmy Page,192.168.1.12,12/06/2019 11:35,2019-11-03 14:30:35 UTC,2019-11-06 14:30:35 UTC,DEV-1075-2019,NewYorkTimes,"73706647, 70581422, 05227374, 79793205, 01645686, 74896505, 30692045, 02749425, 45784688","POLYGON ((-18.8494836, -44.4748018), (-17.8494836,-44.4748018),(-18.8494836, -43.9748018), (-17.8494836,-43.9748018),(-18.8494836,-44.4748018))"
1076,John Paul Jones,192.168.1.12,13/06/2019 08:26,2019-02-17 01:14:06 UTC,2019-02-21 01:14:06 UTC,DEV-1076-2019,DailyExpress,"12737586, 08496517, 43594540, 43942143","POLYGON ((14.299475, -88.1706047), (15.299475,-88.1706047),(14.299475, -87.6706047), (15.299475,-87.6706047),(14.299475,-88.1706047))"
1077,Jimmy Page,192.168.1.66,13/06/2019 10:35,2019-09-13 00:00:42 UTC,2019-09-18 00:00:42 UTC,DEV-1077-2019,TheTimes,"12370751, 59614913, 77385669","POLYGON ((38.341245, 101.193664), (39.341245,101.193664),(38.341245, 101.693664), (39.341245,101.693664),(38.341245,101.193664))"
1078,Jimmy Page,192.168.1.12,13/06/2019 13:57,2019-11-08 03:00:29 UTC,2019-11-10 03:00:29 UTC,DEV-1078-2019,NewYorkTimes,30461243,"POLYGON ((40.1507542, 69.4903717), (41.1507542,69.4903717),(40.1507542, 69.9903717), (41.1507542,69.9903717),(40.1507542,69.4903717))"
1079,John Paul Jones,192.168.1.12,17/06/2019 08:01,2019-06-27 22:24:20 UTC,2019-06-29 22:24:20 UTC,DEV-1079-2019,NewYorkTimes,"84380995, 80858853, 41387842, 97953938, 97531261, 79080166, 48824234, 96597532, 21565279","POLYGON ((14.5598603, 121.0335354), (15.5598603,121.0335354),(14.5598603, 121.5335354), (15.5598603,121.5335354),(14.5598603,121.0335354))"
1080,Jimmy Page,192.168.1.12,20/06/2019 12:21,2019-03-15 16:47:05 UTC,2019-03-18 16:47:05 UTC,DEV-1080-2019,TheGuardian,"23771103, 95295851, 38637145, 87543086, 16093540, 79003507, 49748555, 29715550","POLYGON ((-29.251895, 18.841117), (-28.251895,18.841117),(-29.251895, 19.341117), (-28.251895,19.341117),(-29.251895,18.841117))"
1081,John Paul Jones,192.168.1.12,21/06/2019 09:54,2019-07-05 15:52:37 UTC,2019-07-09 15:52:37 UTC,DEV-1081-2019,WashingtonPost,"17090811, 38515567, 26847362, 43201266, 54684927, 65167066, 11572146, 68475928, 29748754","POLYGON ((15.9655291, 120.4032998), (16.9655291,120.4032998),(15.9655291, 120.9032998), (16.9655291,120.9032998),(15.9655291,120.4032998))"
1082,Jimmy Page,192.168.1.12,21/06/2019 12:44,2020-01-12 14:01:24 UTC,2020-01-14 14:01:24 UTC,DEV-1082-2019,TheSun,"20200599, 16635639, 51213403, 90052334, 02586396","POLYGON ((40.5885408, 23.0279289), (41.5885408,23.0279289),(40.5885408, 23.5279289), (41.5885408,23.5279289),(40.5885408,23.0279289))"
1083,John Paul Jones,192.168.1.12,21/06/2019 14:22,2020-02-01 18:52:15 UTC,2020-02-06 18:52:15 UTC,DEV-1083-2019,TheSun,"07268327, 65612539","POLYGON ((14.7572292, 120.9644288), (15.7572292,120.9644288),(14.7572292, 121.4644288), (15.7572292,121.4644288),(14.7572292,120.9644288))"
1084,Jimmy Page,192.168.1.12,25/06/2019 10:30,2019-06-30 01:47:37 UTC,2019-07-03 01:47:37 UTC,DEV-1084-2019,WashingtonPost,11516189,"POLYGON ((57.4930406, 15.8361761), (58.4930406,15.8361761),(57.4930406, 16.3361761), (58.4930406,16.3361761),(57.4930406,15.8361761))"
1085,Jimmy Page,192.168.1.12,25/06/2019 11:30,2019-10-19 03:17:10 UTC,2019-10-23 03:17:10 UTC,DEV-1085-2019,TheGuardian,"49084623, 87933170, 73719484, 87995962, 97036913, 51987589","POLYGON ((30.837881, 114.13334), (31.837881,114.13334),(30.837881, 114.63334), (31.837881,114.63334),(30.837881,114.13334))"
1086,Jimmy Page,192.168.1.12,26/06/2019 08:16,2019-08-07 21:23:17 UTC,2019-08-13 21:23:17 UTC,DEV-1086-2019,NewYorkTimes,"01614700, 76623403, 37277306, 34031354, 78394963, 11628221, 09694411","POLYGON ((-12.0169195, -75.2799884), (-11.0169195,-75.2799884),(-12.0169195, -74.7799884), (-11.0169195,-74.7799884),(-12.0169195,-75.2799884))"
1087,John Paul Jones,192.168.1.12,26/06/2019 08:38,2019-10-10 08:58:51 UTC,2019-10-14 08:58:51 UTC,DEV-1087-2019,DailyExpress,"36313337, 96832963, 91319622, 51395469, 07338354","POLYGON ((-6.1583904, 106.4288088), (-5.1583904,106.4288088),(-6.1583904, 106.9288088), (-5.1583904,106.9288088),(-6.1583904,106.4288088))"
1088,John Bonham,192.168.1.12,27/06/2019 09:23,2019-06-25 02:12:34 UTC,2019-06-28 02:12:34 UTC,DEV-1088-2019,DailyExpress,"09817381, 64789460, 58481356, 31046511, 27111345, 43830906, 23853392, 74822494, 81026044","POLYGON ((53.701556, 91.680719), (54.701556,91.680719),(53.701556, 92.180719), (54.701556,92.180719),(53.701556,91.680719))"
1089,Jimmy Page,192.168.1.12,27/06/2019 15:19,2019-04-20 13:30:05 UTC,2019-04-23 13:30:05 UTC,DEV-1089-2019,MailOnline,"31455586, 05149077, 29985057, 55445984, 64418657, 26461052","POLYGON ((61.2318649, 26.1741559), (62.2318649,26.1741559),(61.2318649, 26.6741559), (62.2318649,26.6741559),(61.2318649,26.1741559))"
1090,Jimmy Page,192.168.1.12,28/06/2019 09:37,2019-02-09 20:26:14 UTC,2019-02-13 20:26:14 UTC,DEV-1090-2019,NewYorkTimes,"81524436, 67550870, 13038925, 58777508, 01402188, 79134289, 75536050, 06021358, 54213923, 86670827","POLYGON ((35.375873, 139.1671308), (36.375873,139.1671308),(35.375873, 139.6671308), (36.375873,139.6671308),(35.375873,139.1671308))"
1091,Jimmy Page,192.168.1.12,28/06/2019 10:52,2019-07-23 10:07:14 UTC,2019-07-26 10:07:14 UTC,DEV-1091-2019,FinancialTimes,"17667060, 71931831, 38717562, 75094798","POLYGON ((37.7574326, -25.2384711), (38.7574326,-25.2384711),(37.7574326, -24.7384711), (38.7574326,-24.7384711),(37.7574326,-25.2384711))"
1092,Jimmy Page,192.168.1.12,28/06/2019 15:45,2019-10-14 17:31:59 UTC,2019-10-18 17:31:59 UTC,DEV-1092-2019,DailyExpress,"18845482, 53838775, 04605060, 27621387","POLYGON ((48.1164447, -1.7128603), (49.1164447,-1.7128603),(48.1164447, -1.2128603), (49.1164447,-1.2128603),(48.1164447,-1.7128603))"
1093,Jimmy Page,192.168.1.12,01/07/2019 09:22,2019-05-10 03:43:02 UTC,2019-05-12 03:43:02 UTC,DEV-1093-2019,TheTimes,"07836520, 32235774, 22631210, 55877055, 01700934, 61964813, 73182058, 63462028","POLYGON ((-28.7415512, 30.461686), (-27.7415512,30.461686),(-28.7415512, 30.961686), (-27.7415512,30.961686),(-28.7415512,30.461686))"
1094,Jimmy Page,192.168.1.44,02/07/2019 09:55,2019-12-24 19:38:13 UTC,2019-12-27 19:38:13 UTC,DEV-1094-2019,DailyExpress,"53833305, 14949114","POLYGON ((45.3207796, 4.1293609), (46.3207796,4.1293609),(45.3207796, 4.6293609), (46.3207796,4.6293609),(45.3207796,4.1293609))"
1095,Jimmy Page,192.168.1.12,04/07/2019 09:50,2019-05-28 19:54:40 UTC,2019-05-30 19:54:40 UTC,DEV-1095-2019,TheSun,63626076,"POLYGON ((45.323812, 133.4113691), (46.323812,133.4113691),(45.323812, 133.9113691), (46.323812,133.9113691),(45.323812,133.4113691))"
1096,Jimmy Page,192.168.1.12,05/07/2019 11:44,2019-12-12 08:20:42 UTC,2019-12-18 08:20:42 UTC,DEV-1096-2019,MailOnline,70640800,"POLYGON ((-12.9316863, 34.2810541), (-11.9316863,34.2810541),(-12.9316863, 34.7810541), (-11.9316863,34.7810541),(-12.9316863,34.2810541))"
1097,John Paul Jones,192.168.1.12,08/07/2019 10:10,2019-11-24 16:09:51 UTC,2019-11-27 16:09:51 UTC,DEV-1097-2019,TheGuardian,"63820024, 05087099, 60459706, 84372244, 95496980, 26494531, 97753520, 93313227","POLYGON ((30.4659284, 30.9305801), (31.4659284,30.9305801),(30.4659284, 31.4305801), (31.4659284,31.4305801),(30.4659284,30.9305801))"
1098,John Paul Jones,192.168.1.12,08/07/2019 14:49,2020-01-07 23:09:39 UTC,2020-01-12 23:09:39 UTC,DEV-1098-2019,WashingtonPost,40802085,"POLYGON ((-7.7454234, 113.1709572), (-6.7454234,113.1709572),(-7.7454234, 113.6709572), (-6.7454234,113.6709572),(-7.7454234,113.1709572))"
1099,Jimmy Page,192.168.1.12,10/07/2019 08:44,2019-07-10 14:12:34 UTC,2019-07-13 14:12:34 UTC,DEV-1099-2019,DailyExpress,"52724951, 53967889, 63028814, 71673158","POLYGON ((-27.3226376, -50.6378804), (-26.3226376,-50.6378804),(-27.3226376, -50.1378804), (-26.3226376,-50.1378804),(-27.3226376,-50.6378804))"
1100,John Paul Jones,192.168.1.12,15/07/2019 11:00,2019-04-25 03:14:26 UTC,2019-04-27 03:14:26 UTC,DEV-1100-2019,DailyExpress,"99690042, 76568979, 22568622, 98612769, 19729404, 02938999, 33238775, 37273473","POLYGON ((18.2051988, -71.0924706), (19.2051988,-71.0924706),(18.2051988, -70.5924706), (19.2051988,-70.5924706),(18.2051988,-71.0924706))"
1101,John Paul Jones,192.168.1.12,15/07/2019 12:35,2019-11-04 19:09:44 UTC,2019-11-08 19:09:44 UTC,DEV-1101-2019,TheTimes,"76422435, 65119083, 46255545, 72626630","POLYGON ((11.1856085, 124.9202302), (12.1856085,124.9202302),(11.1856085, 125.4202302), (12.1856085,125.4202302),(11.1856085,124.9202302))"
1102,John Bonham,192.168.1.12,16/07/2019 09:42,2019-06-17 19:15:56 UTC,2019-06-22 19:15:56 UTC,DEV-1102-2019,FinancialTimes,"19894372, 71754367, 30927306, 98079641, 71231197, 29377186","POLYGON ((56.8593954, 16.8197697), (57.8593954,16.8197697),(56.8593954, 17.3197697), (57.8593954,17.3197697),(56.8593954,16.8197697))"
1103,John Paul Jones,192.168.1.12,16/07/2019 15:50,2019-10-17 18:08:54 UTC,2019-10-23 18:08:54 UTC,DEV-1103-2019,TheSun,"68554303, 95723427, 18817484, 28444458, 38792904, 81035727","POLYGON ((13.6095445, -15.0608558), (14.6095445,-15.0608558),(13.6095445, -14.5608558), (14.6095445,-14.5608558),(13.6095445,-15.0608558))"
1104,John Bonham,192.168.1.12,17/07/2019 15:51,2019-04-13 13:29:27 UTC,2019-04-16 13:29:27 UTC,DEV-1104-2019,FinancialTimes,"53090463, 33068808, 89878624, 50237510, 86721908, 84185189, 02890903, 46319765, 07696778","POLYGON ((54.3418823, 10.1150681), (55.3418823,10.1150681),(54.3418823, 10.6150681), (55.3418823,10.6150681),(54.3418823,10.1150681))"
1105,Jimmy Page,192.168.1.12,18/07/2019 09:46,2019-05-01 22:48:18 UTC,2019-05-07 22:48:18 UTC,DEV-1105-2019,DailyExpress,"44055321, 43941860, 32067109, 63165528, 15718601, 84314379","POLYGON ((38.3559764, 140.3748668), (39.3559764,140.3748668),(38.3559764, 140.8748668), (39.3559764,140.8748668),(38.3559764,140.3748668))"
1106,Jimmy Page,192.168.1.12,22/07/2019 11:09,2019-06-13 04:11:52 UTC,2019-06-17 04:11:52 UTC,DEV-1106-2019,WashingtonPost,"51095645, 34670321, 97003241, 23230634, 89748297, 87939339, 33641118","POLYGON ((50.3171905, 2.801236), (51.3171905,2.801236),(50.3171905, 3.301236), (51.3171905,3.301236),(50.3171905,2.801236))"
1107,Robert Plant,192.168.1.12,26/07/2019 15:21,2019-03-01 09:22:10 UTC,2019-03-03 09:22:10 UTC,DEV-1107-2019,TheSun,"51857268, 49238274, 29102653, 89953239, 44974286, 64093656, 34955621","POLYGON ((38.3628307, -0.5210565), (39.3628307,-0.5210565),(38.3628307, -0.0210565), (39.3628307,-0.0210565),(38.3628307,-0.5210565))"
1108,John Paul Jones,192.168.1.12,30/07/2019 11:24,2019-04-01 18:25:37 UTC,2019-04-05 18:25:37 UTC,DEV-1108-2019,TheSun,"61097909, 63814788, 07319138, 59560682, 95303095","POLYGON ((10.9015165, -64.0857232), (11.9015165,-64.0857232),(10.9015165, -63.5857232), (11.9015165,-63.5857232),(10.9015165,-64.0857232))"
1109,John Paul Jones,192.168.1.12,30/07/2019 13:55,2019-09-29 02:41:56 UTC,2019-10-02 02:41:56 UTC,DEV-1109-2019,TheSun,"91572535, 21016067, 29412436, 38594226","POLYGON ((-6.4937893, -43.7039903), (-5.4937893,-43.7039903),(-6.4937893, -43.2039903), (-5.4937893,-43.2039903),(-6.4937893,-43.7039903))"
1110,Jimmy Page,192.168.1.12,01/08/2019 10:14,2019-04-01 20:08:19 UTC,2019-04-03 20:08:19 UTC,DEV-1110-2019,TheGuardian,"06926512, 04870003, 21686175, 16223615, 82417694, 18141348, 81718621, 67649116, 07688132","POLYGON ((59.1102039, 9.6759643), (60.1102039,9.6759643),(59.1102039, 10.1759643), (60.1102039,10.1759643),(59.1102039,9.6759643))"
1111,John Paul Jones,192.168.1.47,01/08/2019 12:29,2019-09-16 18:43:22 UTC,2019-09-20 18:43:22 UTC,DEV-1111-2019,MailOnline,"85161436, 62391008, 11633814, 81839566, 32959335, 21056400, 39982304, 52961309, 73613437, 13214877","POLYGON ((-8.412375, 117.144997), (-7.412375,117.144997),(-8.412375, 117.644997), (-7.412375,117.644997),(-8.412375,117.144997))"
1112,Jimmy Page,192.168.1.55,06/08/2019 11:52,2019-07-06 03:35:49 UTC,2019-07-10 03:35:49 UTC,DEV-1112-2019,TheSun,"66728653, 55782923, 05163963, 28679941, 81161688, 75708107, 25094229, 81567420","POLYGON ((8.150969, 123.8502563), (9.150969,123.8502563),(8.150969, 124.3502563), (9.150969,124.3502563),(8.150969,123.8502563))"
1113,Jimmy Page,192.168.1.12,06/08/2019 15:47,2019-12-09 08:51:49 UTC,2019-12-15 08:51:49 UTC,DEV-1113-2019,FinancialTimes,"73507475, 07544434, 66624640, 77399350, 07165336, 45170626, 31491867, 00713784, 58832539, 89579638","POLYGON ((32.6546275, 51.6679826), (33.6546275,51.6679826),(32.6546275, 52.1679826), (33.6546275,52.1679826),(32.6546275,51.6679826))"
1114,Jimmy Page,192.168.1.12,07/08/2019 12:16,2019-09-05 14:01:37 UTC,2019-09-11 14:01:37 UTC,DEV-1114-2019,DailyExpress,"79813110, 07935553, 04215414, 12511773, 14670976, 99198223, 33250161, 85879206, 36399785, 56412335, 53803724","POLYGON ((59.9207975, 20.9091298), (60.9207975,20.9091298),(59.9207975, 21.4091298), (60.9207975,21.4091298),(59.9207975,20.9091298))"
1115,Jimmy Page,192.168.1.12,14/08/2019 13:23,2019-03-23 13:41:35 UTC,2019-03-28 13:41:35 UTC,DEV-1115-2019,TheGuardian,"21737917, 17872690, 57054970","POLYGON ((43.7549435, 11.2216134), (44.7549435,11.2216134),(43.7549435, 11.7216134), (44.7549435,11.7216134),(43.7549435,11.2216134))"
1116,Jimmy Page,192.168.1.12,15/08/2019 13:02,2019-09-07 16:16:42 UTC,2019-09-13 16:16:42 UTC,DEV-1116-2019,FinancialTimes,"85957412, 69178584, 84755844, 38800731, 41893657, 51538151, 63117899, 51956947, 48453651","POLYGON ((8.0991923, -10.6956979), (9.0991923,-10.6956979),(8.0991923, -10.1956979), (9.0991923,-10.1956979),(8.0991923,-10.6956979))"
1117,Jimmy Page,192.168.1.47,15/08/2019 13:59,2019-04-30 10:34:52 UTC,2019-05-03 10:34:52 UTC,DEV-1117-2019,TheTimes,"59410413, 68812004","POLYGON ((-0.4359644, 30.5729962), (0.5640356,30.5729962),(-0.4359644, 31.0729962), (0.5640356,31.0729962),(-0.4359644,30.5729962))"
1118,Jimmy Page,192.168.1.12,16/08/2019 09:11,2019-05-14 02:14:01 UTC,2019-05-20 02:14:01 UTC,DEV-1118-2019,TheTimes,"16575190, 42167736, 24323418","POLYGON ((7.6392002, 123.3058014), (8.6392002,123.3058014),(7.6392002, 123.8058014), (8.6392002,123.8058014),(7.6392002,123.3058014))"
1119,Jimmy Page,192.168.1.55,22/08/2019 08:36,2019-10-09 05:36:42 UTC,2019-10-12 05:36:42 UTC,DEV-1119-2019,FinancialTimes,"29949265, 09181344, 39566335, 91652428, 74414346, 33275984, 51610812, 91671475, 56444146, 22839299","POLYGON ((50.216501, 21.6671416), (51.216501,21.6671416),(50.216501, 22.1671416), (51.216501,22.1671416),(50.216501,21.6671416))"
1120,John Paul Jones,192.168.1.12,22/08/2019 14:02,2019-11-29 06:14:34 UTC,2019-12-01 06:14:34 UTC,DEV-1120-2019,TheSun,"02015550, 44243717, 60047666, 50988656, 81899121, 95265801, 26911466, 37231916","POLYGON ((-4.0644217, 35.3548545), (-3.0644217,35.3548545),(-4.0644217, 35.8548545), (-3.0644217,35.8548545),(-4.0644217,35.3548545))"
1121,Jimmy Page,192.168.1.12,23/08/2019 09:17,2020-01-19 00:54:17 UTC,2020-01-24 00:54:17 UTC,DEV-1121-2019,TheGuardian,"71297598, 34189547, 92802173, 05763700","POLYGON ((8.1818348, 124.147545), (9.1818348,124.147545),(8.1818348, 124.647545), (9.1818348,124.647545),(8.1818348,124.147545))"
1122,John Bonham,192.168.1.12,23/08/2019 14:56,2020-01-01 06:27:20 UTC,2020-01-04 06:27:20 UTC,DEV-1122-2019,TheSun,69325296,"POLYGON ((52.958936, 21.8130562), (53.958936,21.8130562),(52.958936, 22.3130562), (53.958936,22.3130562),(52.958936,21.8130562))"
1123,Jimmy Page,192.168.1.55,26/08/2019 15:17,2020-01-22 13:01:46 UTC,2020-01-28 13:01:46 UTC,DEV-1123-2019,TheTimes,"61846597, 30275241, 91450114, 66355226, 71934912, 75946068, 93547705, 64877931, 85270774, 80849524","POLYGON ((50.817118, 18.880399), (51.817118,18.880399),(50.817118, 19.380399), (51.817118,19.380399),(50.817118,18.880399))"
1124,John Paul Jones,192.168.1.55,27/08/2019 10:00,2019-03-11 03:17:34 UTC,2019-03-13 03:17:34 UTC,DEV-1124-2019,TheSun,"76304824, 52661734","POLYGON ((13.9645426, 107.852463), (14.9645426,107.852463),(13.9645426, 108.352463), (14.9645426,108.352463),(13.9645426,107.852463))"
1125,Jimmy Page,192.168.1.12,27/08/2019 12:33,2019-08-31 07:37:56 UTC,2019-09-03 07:37:56 UTC,DEV-1125-2019,TheTimes,"95886246, 89770917, 61977190, 05022024, 85822449, 42688127","POLYGON ((39.858427, 116.287149), (40.858427,116.287149),(39.858427, 116.787149), (40.858427,116.787149),(39.858427,116.287149))"
1126,Jimmy Page,192.168.1.12,27/08/2019 14:58,2020-02-03 19:28:59 UTC,2020-02-08 19:28:59 UTC,DEV-1126-2019,WashingtonPost,"22014716, 45489599, 89466973, 86008030, 48828777, 79543773, 43684032, 61669166, 79577705, 26781037, 66679575","POLYGON ((-23.0510503, -47.838004), (-22.0510503,-47.838004),(-23.0510503, -47.338004), (-22.0510503,-47.338004),(-23.0510503,-47.838004))"
1127,John Paul Jones,192.168.1.55,28/08/2019 09:02,2019-02-25 06:38:59 UTC,2019-03-03 06:38:59 UTC,DEV-1127-2019,WashingtonPost,"31917766, 39543057, 48129927, 73289955, 80410298, 96379058, 92334027, 07104832, 67386335, 66749937, 61859426","POLYGON ((-6.9218452, 112.867154), (-5.9218452,112.867154),(-6.9218452, 113.367154), (-5.9218452,113.367154),(-6.9218452,112.867154))"
1128,John Paul Jones,192.168.1.12,28/08/2019 13:25,2020-01-17 20:09:23 UTC,2020-01-20 20:09:23 UTC,DEV-1128-2019,TheSun,"77329068, 38846999, 79652213, 19310505, 82051761, 04902316","POLYGON ((25.904305, 112.203287), (26.904305,112.203287),(25.904305, 112.703287), (26.904305,112.703287),(25.904305,112.203287))"
1129,Jimmy Page,192.168.1.12,28/08/2019 14:12,2019-10-10 21:09:17 UTC,2019-10-15 21:09:17 UTC,DEV-1129-2019,WashingtonPost,"75902661, 63422322, 65309810, 89819165, 71281936","POLYGON ((-14.23592, -72.629868), (-13.23592,-72.629868),(-14.23592, -72.129868), (-13.23592,-72.129868),(-14.23592,-72.629868))"
1130,John Paul Jones,192.168.1.12,28/08/2019 15:05,2019-02-09 16:37:25 UTC,2019-02-11 16:37:25 UTC,DEV-1130-2019,DailyExpress,"55205151, 81408969, 24931346, 24196689, 74028793, 05648407, 27322121, 20710682","POLYGON ((10.4471471, -74.4086073), (11.4471471,-74.4086073),(10.4471471, -73.9086073), (11.4471471,-73.9086073),(10.4471471,-74.4086073))"
1131,Jimmy Page,192.168.1.12,30/08/2019 08:53,2019-12-21 11:15:34 UTC,2019-12-25 11:15:34 UTC,DEV-1131-2019,TheSun,"50003035, 83905836, 15925052","POLYGON ((-10.4571094, -77.3270581), (-9.4571094,-77.3270581),(-10.4571094, -76.8270581), (-9.4571094,-76.8270581),(-10.4571094,-77.3270581))"
1132,Robert Plant,192.168.1.12,04/09/2019 12:37,2019-02-15 06:09:18 UTC,2019-02-19 06:09:18 UTC,DEV-1132-2019,FinancialTimes,"79446025, 41357602, 61874257, 06854556, 46654424","POLYGON ((8.287423, 100.1927389), (9.287423,100.1927389),(8.287423, 100.6927389), (9.287423,100.6927389),(8.287423,100.1927389))"
1133,Jimmy Page,192.168.1.55,05/09/2019 15:37,2019-07-12 03:23:43 UTC,2019-07-14 03:23:43 UTC,DEV-1133-2019,WashingtonPost,"88613752, 16071760, 17739423, 56165340, 43980730, 92086465, 00695318, 18296321, 06568581, 85672772","POLYGON ((49.1333104, 13.740288), (50.1333104,13.740288),(49.1333104, 14.240288), (50.1333104,14.240288),(49.1333104,13.740288))"
